Month,Day ,Hour,AmbTemp (K),SolarAz(Deg),ZenithAng(Deg),GHZ,NIP,Airmass,,Production/W,Power
8,8,16,316.15,84.07,51.32,556,817,1.5775057,,0.436440747,109.1101866
8,8,17,315.15,92.87,63.61,356,670,2.092748533,,0.23796879,59.49219749
8,8,18,314.15,100.93,75.83,169,387,2.974826859,,0.053144569,13.28614213
8,8,19,312.15,109.06,87.72,0,61,0,,0,0
8,8,20,310.15,117.95,99.01,0,0,0,,0,0
8,8,21,310.15,128.26,109.33,0,0,0,,0,0
8,8,22,309.15,140.66,118.13,0,0,0,,0,0
8,8,23,307.15,155.67,124.66,0,0,0,,0,0
8,8,24,307.15,173.02,128.01,0,0,0,,0,0
8,9,1,306.15,-168.79,127.56,0,0,0,,0,0
8,9,2,305.15,-151.88,123.41,0,0,0,,0,0
8,9,3,302.15,-137.48,116.29,0,0,0,,0,0
8,9,4,303.15,-125.61,107.07,0,0,0,,0,0
8,9,5,303.15,-115.68,96.49,0,0,0,,0,0
8,9,6,303.15,-107,85.04,10,0,4.00335553,,0,0
8,9,7,304.15,-98.92,73.06,98,0,2.732786255,,0.056955171,14.23879278
8,9,8,305.15,-90.74,60.81,146,0,1.948935893,,0.117331457,29.33286431
8,9,9,306.75,-81.53,48.55,275,35,1.496217609,,0.236133094,59.0332734
8,9,10,308.15,-69.55,36.64,602,350,1.24408833,,0.524255838,131.0639596
8,9,11,310.15,-50.81,25.93,800,603,1.111377048,,0.690139451,172.5348626
8,9,12,311.15,-17.16,18.88,468,108,1.056585119,,0.408192133,102.0480332
8,9,13,310.15,26.86,19.99,168,0,1.063803088,,0.142655052,35.66376291
8,9,14,310.15,56.18,28.3,168,0,1.135018886,,0.14222419,35.55604753
8,9,15,309.15,72.71,39.44,198,0,1.291518955,,0.167256449,41.81411231
8,9,16,309.15,83.78,51.49,215,6,1.582839649,,0.177811869,44.45296717
8,9,17,308.15,92.63,63.78,125,0,2.102074795,,0.095697131,23.92428273
8,9,18,307.15,100.7,76.01,77,0,2.991535762,,0.034565537,8.641384222
8,9,19,307.15,108.86,87.9,0,0,0,,0,0
8,9,20,306.15,117.76,99.21,0,0,0,,0,0
8,9,21,305.15,128.08,109.55,0,0,0,,0,0
8,9,22,305.15,140.52,118.39,0,0,0,,0,0
8,9,23,305.15,155.58,124.93,0,0,0,,0,0
8,9,24,304.15,173.03,128.29,0,0,0,,0,0
8,10,1,304.15,-168.69,127.83,0,0,0,,0,0
8,10,2,304.15,-151.71,123.66,0,0,0,,0,0
8,10,3,303.15,-137.27,116.5,0,0,0,,0,0
8,10,4,304.15,-125.38,107.25,0,0,0,,0,0
8,10,5,303.15,-115.44,96.65,0,0,0,,0,0
8,10,6,302.15,-106.75,85.17,23,0,4.020630206,,0,0
8,10,7,304.15,-98.65,73.18,101,5,2.742702333,,0.058458684,14.61467097
8,10,8,305.15,-90.44,60.93,364,309,1.954734926,,0.28278126,70.69531488
8,10,9,306.15,-81.19,48.67,544,451,1.499528702,,0.464245817,116.0614541
8,10,10,310.15,-69.14,36.79,769,770,1.246474925,,0.655532771,163.8831928
8,10,11,312.15,-50.33,26.12,881,818,1.113167501,,0.747363503,186.8408758
8,10,12,314.15,-16.85,19.15,942,840,1.058295636,,0.789321495,197.3303737
8,10,13,314.15,26.63,20.26,932,905,1.065633876,,0.783166787,195.7916967
8,10,14,315.15,55.81,28.53,848,863,1.137469078,,0.708818074,177.2045185
8,10,15,315.15,72.38,39.63,723,805,1.294967249,,0.598405264,149.601316
8,10,16,315.15,83.5,51.67,543,768,1.588532944,,0.432285906,108.0714764
8,10,17,314.15,92.38,63.96,350,652,2.112027076,,0.237596746,59.39918638
8,10,18,314.15,100.48,76.19,160,332,3.00836838,,0.05195866,12.98966502
8,10,19,312.15,108.65,88.1,0,0,0,,0,0
8,10,20,311.15,117.57,99.42,0,0,0,,0,0
8,10,21,310.15,127.91,109.79,0,0,0,,0,0
8,10,22,310.15,140.37,118.64,0,0,0,,0,0
8,10,23,309.15,155.5,125.21,0,0,0,,0,0
8,10,24,309.15,173.03,128.58,0,0,0,,0,0
8,11,1,308.15,-168.59,128.11,0,0,0,,0,0
8,11,2,305.15,-151.53,123.9,0,0,0,,0,0
8,11,3,305.15,-137.06,116.71,0,0,0,,0,0
8,11,4,305.15,-125.15,107.43,0,0,0,,0,0
8,11,5,304.15,-115.2,96.8,0,0,0,,0,0
8,11,6,305.15,-106.5,85.31,45,298,4.039326579,,0,0
8,11,7,307.15,-98.38,73.31,230,580,2.753501335,,0.101770198,25.4425494
8,11,8,310.15,-90.14,61.05,437,699,1.960565446,,0.323477287,80.86932178
8,11,9,311.15,-80.84,48.8,623,756,1.503136409,,0.513820172,128.4550429
8,11,10,313.15,-68.72,36.93,780,794,1.248717615,,0.654077484,163.519371
8,11,11,314.15,-49.84,26.31,899,841,1.114975812,,0.75318612,188.2965301
8,11,12,316.15,-16.53,19.42,853,660,1.060035055,,0.714552495,178.6381237
8,11,13,317.15,26.41,20.54,889,748,1.067564002,,0.73651045,184.1276125
8,11,14,317.15,55.44,28.75,829,790,1.139839425,,0.686559528,171.6398819
8,11,15,317.15,72.05,39.83,717,756,1.298630064,,0.587520581,146.8801453
8,11,16,315.95,83.21,51.85,507,579,1.594273503,,0.404974223,101.2435558
8,11,17,314.15,92.12,64.14,343,626,2.12205955,,0.234430575,58.60764383
8,11,18,315.15,100.25,76.37,165,433,3.025325414,,0.049853031,12.46325767
8,11,19,310.15,108.43,88.3,0,0,0,,0,0
8,11,20,311.15,117.37,99.64,0,0,0,,0,0
8,11,21,312.15,127.73,110.02,0,0,0,,0,0
8,11,22,312.15,140.23,118.9,0,0,0,,0,0
8,11,23,310.15,155.41,125.49,0,0,0,,0,0
8,11,24,306.15,173.04,128.87,0,0,0,,0,0
8,12,1,305.15,-168.48,128.39,0,0,0,,0,0
8,12,2,305.15,-151.35,124.15,0,0,0,,0,0
8,12,3,304.15,-136.83,116.92,0,0,0,,0,0
8,12,4,304.15,-124.91,107.61,0,0,0,,0,0
8,12,5,302.15,-114.95,96.95,0,0,0,,0,0
8,12,6,304.15,-106.24,85.45,44,299,4.058119574,,0,0
8,12,7,305.85,-98.1,73.43,229,617,2.763522093,,0.101481328,25.37033203
8,12,8,307.15,-89.84,61.17,436,704,1.96642761,,0.329670089,82.41752222
8,12,9,309.15,-80.49,48.92,618,762,1.506485805,,0.517779673,129.4449182
8,12,10,310.15,-68.3,37.08,785,824,1.251136887,,0.671980825,167.9952063
8,12,11,312.15,-49.35,26.51,887,853,1.116898719,,0.756053045,189.0132614
8,12,12,313.15,-16.21,19.69,949,876,1.0618036,,0.803516425,200.8791063
8,12,13,314.15,26.2,20.83,914,851,1.069597188,,0.772475533,193.1188832
8,12,14,315.15,55.07,28.99,848,875,1.142455272,,0.712410974,178.1027435
8,12,15,316.15,71.72,40.03,725,830,1.302327051,,0.599796723,149.9491807
8,12,16,316.15,82.93,52.04,545,800,1.600384684,,0.434112139,108.5280347
8,12,17,316.15,91.87,64.33,354,701,2.132737024,,0.238503514,59.6258786
8,12,18,315.15,100.02,76.56,172,440,3.043360258,,0.052384704,13.09617589
8,12,19,314.15,108.22,88.5,0,0,0,,0,0
8,12,20,308.15,117.17,99.86,0,0,0,,0,0
8,12,21,305.15,127.55,110.27,0,0,0,,0,0
8,12,22,303.75,140.08,119.17,0,0,0,,0,0
8,12,23,302.15,155.33,125.78,0,0,0,,0,0
8,12,24,301.05,173.05,129.17,0,0,0,,0,0
8,13,1,301.05,-168.37,128.67,0,0,0,,0,0
8,13,2,300.95,-151.16,124.4,0,0,0,,0,0
8,13,3,300.85,-136.6,117.14,0,0,0,,0,0
8,13,4,301.75,-124.66,107.8,0,0,0,,0,0
8,13,5,301.15,-114.69,97.11,0,0,0,,0,0
8,13,6,303.15,-105.97,85.58,18,0,4.075657002,,0,0
8,13,7,303.15,-97.82,73.55,132,27,2.77359341,,0.075341939,18.83548466
8,13,8,303.15,-89.53,61.29,252,69,1.972321578,,0.204240765,51.06019132
8,13,9,308.15,-80.13,49.05,502,328,1.510135244,,0.427630044,106.9075111
8,13,10,312.15,-67.87,37.23,763,735,1.253573221,,0.647693355,161.9233387
8,13,11,312.15,-48.86,26.71,875,806,1.118841683,,0.747869371,186.9673428
8,13,12,313.25,-15.89,19.97,943,864,1.063668655,,0.800241755,200.0604387
8,13,13,314.15,26,21.12,933,917,1.071665401,,0.789413932,197.3534831
8,13,14,315.15,54.71,29.23,855,887,1.145102708,,0.719351663,179.8379158
8,13,15,316.15,71.38,40.23,718,812,1.306058513,,0.595998919,148.9997298
8,13,16,316.15,82.64,52.23,546,769,1.606549413,,0.436168483,109.0421207
8,13,17,316.15,91.61,64.52,355,655,2.14350518,,0.241290143,60.32253576
8,13,18,314.15,99.78,76.76,156,378,3.062495817,,0.048850979,12.21274468
8,13,19,313.15,108,88.71,0,0,0,,0,0
8,13,20,309.15,116.97,100.08,0,0,0,,0,0
8,13,21,308.15,127.36,110.51,0,0,0,,0,0
8,13,22,307.15,139.94,119.44,0,0,0,,0,0
8,13,23,308.15,155.25,126.07,0,0,0,,0,0
8,13,24,308.15,173.07,129.47,0,0,0,,0,0
8,14,1,307.15,-168.25,128.96,0,0,0,,0,0
8,14,2,305.15,-150.97,124.66,0,0,0,,0,0
8,14,3,304.15,-136.37,117.36,0,0,0,,0,0
8,14,4,304.15,-124.41,107.98,0,0,0,,0,0
8,14,5,303.05,-114.43,97.27,0,0,0,,0,0
8,14,6,303.15,-105.7,85.72,26,56,4.094637223,,0,0
8,14,7,307.15,-97.53,73.68,224,530,2.784561294,,0.103675543,25.91888572
8,14,8,308.15,-89.21,61.41,387,469,1.978247507,,0.298461865,74.61546618
8,14,9,309.75,-79.77,49.18,580,592,1.513806571,,0.488941355,122.2353388
8,14,10,311.15,-67.44,37.38,534,237,1.256026726,,0.464121121,116.0302802
8,14,11,312.25,-48.36,26.91,800,674,1.120804846,,0.690941966,172.7354914
8,14,12,313.15,-15.57,20.25,859,696,1.065565538,,0.737760317,184.4400792
8,14,13,313.85,25.8,21.41,877,730,1.07376895,,0.747459006,186.8647516
8,14,14,314.15,54.35,29.48,843,845,1.147894351,,0.715761012,178.9402531
8,14,15,314.55,71.05,40.45,719,830,1.310203304,,0.604511936,151.127984
8,14,16,314.55,82.34,52.43,539,750,1.613096957,,0.436503261,109.1258152
8,14,17,314.15,91.36,64.71,357,684,2.154364705,,0.24581611,61.45402746
8,14,18,313.15,99.55,76.96,163,396,3.081787726,,0.051192825,12.79820635
8,14,19,313.15,107.79,88.92,0,0,0,,0,0
8,14,20,312.15,116.76,100.31,0,0,0,,0,0
8,14,21,311.15,127.18,110.77,0,0,0,,0,0
8,14,22,309.15,139.79,119.72,0,0,0,,0,0
8,14,23,309.15,155.17,126.37,0,0,0,,0,0
8,14,24,308.15,173.08,129.77,0,0,0,,0,0
8,15,1,306.15,-168.12,129.25,0,0,0,,0,0
8,15,2,306.15,-150.76,124.92,0,0,0,,0,0
8,15,3,307.15,-136.13,117.57,0,0,0,,0,0
8,15,4,306.15,-124.15,108.16,0,0,0,,0,0
8,15,5,305.15,-114.17,97.42,0,0,0,,0,0
8,15,6,306.15,-105.43,85.86,38,268,4.11371498,,0,0
8,15,7,307.15,-97.24,73.8,223,604,2.794738598,,0.101414864,25.35371604
8,15,8,308.15,-88.89,61.53,440,778,1.984205559,,0.335040593,83.76014817
8,15,9,310.15,-79.4,49.3,633,832,1.51721503,,0.532384189,133.0960472
8,15,10,312.15,-67,37.53,785,859,1.258497513,,0.670448675,167.6121686
8,15,11,313.15,-47.86,27.12,887,865,1.122888064,,0.757213207,189.3033016
8,15,12,314.15,-15.24,20.54,931,786,1.067564002,,0.788520767,197.1301918
8,15,13,314.95,25.61,21.71,809,609,1.075982553,,0.69175777,172.9394424
8,15,14,315.65,53.99,29.73,785,693,1.150720903,,0.665148949,166.2872372
8,15,15,315.85,70.71,40.67,630,529,1.31439059,,0.52982977,132.4574424
8,15,16,315.95,82.05,52.63,428,246,1.619704887,,0.347253389,86.81334734
8,15,17,315.25,91.1,64.91,304,441,2.165895252,,0.213701771,53.42544281
8,15,18,314.15,99.31,77.17,147,342,3.102213556,,0.046683118,11.67077947
8,15,19,313.35,107.56,89.14,0,0,0,,0,0
8,15,20,310.35,116.56,100.55,0,0,0,,0,0
8,15,21,308.85,127,111.02,0,0,0,,0,0
8,15,22,307.35,139.64,120,0,0,0,,0,0
8,15,23,306.95,155.08,126.68,0,0,0,,0,0
8,15,24,306.95,173.1,130.08,0,0,0,,0,0
8,16,1,305.95,-167.99,129.54,0,0,0,,0,0
8,16,2,305.05,-150.56,125.18,0,0,0,,0,0
8,16,3,306.05,-135.88,117.79,0,0,0,,0,0
8,16,4,305.05,-123.89,108.35,0,0,0,,0,0
8,16,5,304.05,-113.9,97.58,0,0,0,,0,0
8,16,6,305.65,-105.15,85.99,34,195,4.131517646,,0,0
8,16,7,307.15,-96.94,73.93,207,454,2.80582178,,0.099480214,24.87005361
8,16,8,308.15,-88.56,61.65,425,698,1.990195892,,0.326682934,81.67073346
8,16,9,310.15,-79.02,49.44,606,761,1.521215415,,0.51303041,128.2576024
8,16,10,311.75,-66.56,37.69,774,812,1.261152193,,0.664631339,166.1578347
8,16,11,313.15,-47.35,27.33,875,830,1.124993878,,0.749432638,187.3581594
8,16,12,314.25,-14.91,20.83,925,816,1.069597188,,0.786562473,196.6406183
8,16,13,315.15,25.43,22.02,903,827,1.0783104,,0.766111327,191.5278318
8,16,14,316.15,53.64,29.99,817,790,1.153697902,,0.690373951,172.5934877
8,16,15,316.15,70.38,40.89,706,812,1.318620787,,0.592193658,148.0484144
8,16,16,316.15,81.76,52.84,526,663,1.6267088,,0.425095268,106.273817
8,16,17,315.15,90.83,65.12,269,258,2.178112995,,0.19251769,48.12942253
8,16,18,313.95,99.07,77.38,154,392,3.122813944,,0.047711884,11.92797102
8,16,19,312.15,107.34,89.36,0,0,0,,0,0
8,16,20,307.15,116.35,100.79,0,0,0,,0,0
8,16,21,305.15,126.81,111.29,0,0,0,,0,0
8,16,22,304.15,139.49,120.29,0,0,0,,0,0
8,16,23,303.15,155,126.98,0,0,0,,0,0
8,16,24,304.15,173.13,130.4,0,0,0,,0,0
8,17,1,304.15,-167.86,129.84,0,0,0,,0,0
8,17,2,302.15,-150.34,125.44,0,0,0,,0,0
8,17,3,303.15,-135.63,118.02,0,0,0,,0,0
8,17,4,302.15,-123.62,108.54,0,0,0,,0,0
8,17,5,301.15,-113.62,97.74,0,0,0,,0,0
8,17,6,303.15,-104.86,86.13,34,237,4.150784385,,0,0
8,17,7,305.15,-96.64,74.06,214,549,2.816965297,,0.101905774,25.47644361
8,17,8,307.15,-88.23,61.78,425,703,1.996722036,,0.330211814,82.55295346
8,17,9,308.15,-78.65,49.57,590,603,1.524953193,,0.506101126,126.5252815
8,17,10,310.15,-66.11,37.84,278,47,1.263659049,,0.243123041,60.78076025
8,17,11,311.15,-46.85,27.55,736,442,1.127224389,,0.64521364,161.30341
8,17,12,312.15,-14.59,21.12,913,732,1.071665401,,0.787205066,196.8012665
8,17,13,314.15,25.25,22.33,884,803,1.08067976,,0.758396395,189.5990988
8,17,14,314.15,53.28,30.25,798,778,1.156713393,,0.686478626,171.6196566
8,17,15,316.15,70.04,41.12,673,720,1.323089604,,0.56759698,141.899245
8,17,16,315.15,81.46,53.05,512,644,1.633780526,,0.418441042,104.6102605
8,17,17,315.15,90.57,65.33,336,600,2.190445034,,0.234595845,58.64896137
8,17,18,314.15,98.83,77.59,136,228,3.14359001,,0.046128772,11.53219292
8,17,19,312.15,107.12,89.59,0,0,0,,0,0
8,17,20,312.15,116.14,101.03,0,0,0,,0,0
8,17,21,310.15,126.62,111.55,0,0,0,,0,0
8,17,22,309.15,139.34,120.58,0,0,0,,0,0
8,17,23,307.15,154.92,127.3,0,0,0,,0,0
8,17,24,304.15,173.15,130.72,0,0,0,,0,0
8,18,1,304.15,-167.72,130.14,0,0,0,,0,0
8,18,2,303.15,-150.12,125.7,0,0,0,,0,0
8,18,3,303.05,-135.37,118.24,0,0,0,,0,0
8,18,4,303.15,-123.34,108.72,0,0,0,,0,0
8,18,5,303.15,-113.34,97.9,0,0,0,,0,0
8,18,6,302.85,-104.57,86.27,33,245,4.170149566,,0,0
8,18,7,304.15,-96.34,74.18,217,597,2.827305396,,0.103590303,25.89757581
8,18,8,306.15,-87.9,61.9,429,743,2.00278014,,0.336534509,84.13362713
8,18,9,307.15,-78.26,49.7,627,826,1.528713384,,0.542992471,135.7481177
8,18,10,309.15,-65.66,38.01,779,847,1.266521468,,0.683592918,170.8982295
8,18,11,311.15,-46.34,27.76,893,913,1.129377003,,0.778196287,194.5490717
8,18,12,312.15,-14.26,21.42,937,876,1.07384212,,0.811037078,202.7592695
8,18,13,313.15,25.08,22.64,909,869,1.08309104,,0.784893525,196.2233813
8,18,14,313.15,52.94,30.52,825,833,1.159886012,,0.713775042,178.4437604
8,18,15,313.75,69.71,41.36,694,813,1.327803737,,0.595367969,148.8419921
8,18,16,314.15,81.17,53.27,536,809,1.641262436,,0.441806954,110.4517385
8,18,17,314.15,90.31,65.54,338,684,2.202892315,,0.236855384,59.21384607
8,18,18,313.15,98.59,77.81,144,333,3.165545058,,0.046011805,11.50295117
8,18,19,311.15,106.89,89.82,0,0,0,,0,0
8,18,20,309.15,115.93,101.28,0,0,0,,0,0
8,18,21,306.15,126.43,111.82,0,0,0,,0,0
8,18,22,306.15,139.18,120.88,0,0,0,,0,0
8,18,23,303.15,154.84,127.61,0,0,0,,0,0
8,18,24,304.15,173.18,131.04,0,0,0,,0,0
8,19,1,304.15,-167.57,130.45,0,0,0,,0,0
8,19,2,302.15,-149.89,125.97,0,0,0,,0,0
8,19,3,299.15,-135.1,118.46,0,0,0,,0,0
8,19,4,298.15,-123.06,108.91,0,0,0,,0,0
8,19,5,298.15,-113.05,98.06,0,0,0,,0,0
8,19,6,299.85,-104.28,86.41,34,284,4.189613496,,0,0
8,19,7,303.15,-96.02,74.31,224,633,2.838565672,,0.108161956,27.04048912
8,19,8,305.15,-87.56,62.03,438,777,2.009380082,,0.346918956,86.72973912
8,19,9,309.15,-77.87,49.84,637,849,1.532788039,,0.54691742,136.7293549
8,19,10,311.15,-65.2,38.17,796,889,1.269236341,,0.691356922,172.8392305
8,19,11,312.15,-45.82,27.98,893,871,1.131656924,,0.774003323,193.5008308
8,19,12,313.15,-13.93,21.72,847,678,1.076057001,,0.736668647,184.1671618
8,19,13,314.15,24.92,22.96,879,761,1.085624512,,0.756872486,189.2181216
8,19,14,314.15,52.59,30.8,812,778,1.163220879,,0.700034453,175.0086134
8,19,15,315.15,69.37,41.6,681,788,1.332570528,,0.581900332,145.4750831
8,19,16,315.15,80.87,53.5,507,645,1.649165572,,0.417442149,104.3605372
8,19,17,315.15,90.04,65.76,331,596,2.216056964,,0.233126886,58.2817215
8,19,18,313.15,98.34,78.04,154,377,3.18870693,,0.048322335,12.08058378
8,19,19,310.15,106.66,90.05,0,0,0,,0,0
8,19,20,308.15,115.72,101.53,0,0,0,,0,0
8,19,21,307.15,126.24,112.1,0,0,0,,0,0
8,19,22,308.15,139.03,121.18,0,0,0,,0,0
8,19,23,306.15,154.76,127.94,0,0,0,,0,0
8,19,24,305.15,173.21,131.37,0,0,0,,0,0
8,20,1,303.15,-167.42,130.75,0,0,0,,0,0
8,20,2,301.15,-149.66,126.24,0,0,0,,0,0
8,20,3,299.15,-134.83,118.69,0,0,0,,0,0
8,20,4,299.15,-122.78,109.1,0,0,0,,0,0
8,20,5,299.15,-112.76,98.22,0,0,0,,0,0
8,20,6,301.15,-103.98,86.55,33,281,4.209176484,,0,0
8,20,7,303.15,-95.71,74.44,216,616,2.849887043,,0.105544242,26.38606047
8,20,8,308.15,-87.21,62.15,423,702,2.01550666,,0.332475509,83.11887736
8,20,9,309.15,-77.48,49.97,605,761,1.536595207,,0.522928155,130.7320388
8,20,10,311.15,-64.74,38.33,768,823,1.271971556,,0.670694535,167.6736336
8,20,11,314.15,-45.31,28.21,875,853,1.134067828,,0.75318668,188.2966699
8,20,12,315.15,-13.61,22.03,902,858,1.078386181,,0.774805597,193.7013992
8,20,13,316.15,24.76,23.29,879,815,1.08828489,,0.75122461,187.8061526
8,20,14,317.15,52.25,31.08,813,791,1.166601789,,0.690101447,172.5253619
8,20,15,317.15,69.04,41.84,682,776,1.337390544,,0.576963849,144.2409622
8,20,16,317.15,80.57,53.73,516,703,1.657152496,,0.421273611,105.3184027
8,20,17,317.15,89.77,65.99,333,625,2.229957547,,0.232399151,58.09978783
8,20,18,316.15,98.1,78.26,132,200,3.211062888,,0.044492732,11.1231829
8,20,19,313.15,106.43,90.29,0,0,0,,0,0
8,20,20,312.15,115.5,101.79,0,0,0,,0,0
8,20,21,312.15,126.04,112.38,0,0,0,,0,0
8,20,22,310.15,138.88,121.48,0,0,0,,0,0
8,20,23,312.15,154.68,128.26,0,0,0,,0,0
8,20,24,307.15,173.25,131.7,0,0,0,,0,0
8,21,1,306.65,-167.26,131.06,0,0,0,,0,0
8,21,2,306.15,-149.42,126.51,0,0,0,,0,0
8,21,3,305.15,-134.55,118.92,0,0,0,,0,0
8,21,4,303.15,-122.49,109.29,0,0,0,,0,0
8,21,5,304.15,-112.47,98.38,0,0,0,,0,0
8,21,6,306.15,-103.67,86.69,23,97,4.228838834,,0,0
8,21,7,310.15,-95.39,74.57,215,547,2.861269771,,0.104551793,26.13794825
8,21,8,312.15,-86.86,62.28,432,771,2.022181164,,0.333353508,83.33837692
8,21,9,313.15,-77.08,50.11,621,825,1.540720763,,0.526177672,131.5444181
8,21,10,314.15,-64.27,38.5,773,847,1.274900169,,0.665163808,166.290952
8,21,11,315.15,-44.8,28.44,875,859,1.136506923,,0.750717076,187.6792691
8,21,12,316.15,-13.28,22.34,926,852,1.080756887,,0.788327368,197.0818419
8,21,13,317.15,24.61,23.62,904,857,1.090994252,,0.767235433,191.8088584
8,21,14,318.15,51.92,31.37,774,693,1.170152518,,0.656551292,164.1378231
8,21,15,319.15,68.71,42.1,655,690,1.342672955,,0.549742257,137.4355642
8,21,16,318.15,80.27,53.96,494,614,1.665224076,,0.402934161,100.7335403
8,21,17,318.15,89.5,66.22,317,531,2.243999972,,0.222341919,55.58547965
8,21,18,316.95,97.85,78.5,143,279,3.235677027,,0.045925806,11.4814516
8,21,19,315.15,106.2,90.53,0,0,0,,0,0
8,21,20,314.15,115.28,102.05,0,0,0,,0,0
8,21,21,312.15,125.85,112.66,0,0,0,,0,0
8,21,22,311.15,138.72,121.79,0,0,0,,0,0
8,21,23,312.15,154.6,128.59,0,0,0,,0,0
8,21,24,309.15,173.28,132.03,0,0,0,,0,0
8,22,1,309.15,-167.1,131.38,0,0,0,,0,0
8,22,2,309.15,-149.17,126.78,0,0,0,,0,0
8,22,3,308.15,-134.26,119.15,0,0,0,,0,0
8,22,4,307.15,-122.19,109.48,0,0,0,,0,0
8,22,5,308.15,-112.16,98.54,0,0,0,,0,0
8,22,6,308.15,-103.37,86.83,28,208,4.24860085,,0,0
8,22,7,312.15,-95.07,74.7,206,556,2.872714117,,0.099509538,24.87738443
8,22,8,313.15,-86.51,62.41,427,770,2.028894744,,0.329817092,82.45427311
8,22,9,315.15,-76.68,50.25,605,767,1.54487296,,0.509025473,127.2563683
8,22,10,315.15,-63.8,38.67,767,835,1.277852079,,0.658441955,164.6104887
8,22,11,317.15,-44.28,28.67,852,800,1.138974448,,0.725127275,181.2818187
8,22,12,318.15,-12.96,22.66,896,858,1.083248056,,0.759956016,189.989004
8,22,13,319.15,24.47,23.95,867,791,1.093753125,,0.731535851,182.8839629
8,22,14,319.15,51.58,31.66,801,730,1.173753739,,0.674434891,168.6087227
8,22,15,319.15,68.38,42.35,628,549,1.347812426,,0.527610452,131.9026131
8,22,16,319.15,79.98,54.2,388,228,1.673737795,,0.315710502,78.92762559
8,22,17,319.15,89.23,66.45,290,463,2.258185509,,0.204277267,51.06931665
8,22,18,317.15,97.6,78.73,0,0,0,,0,0
8,22,19,315.15,105.97,90.78,0,0,0,,0,0
8,22,20,314.15,115.07,102.31,0,0,0,,0,0
8,22,21,315.15,125.65,112.95,0,0,0,,0,0
8,22,22,313.15,138.56,122.1,0,0,0,,0,0
8,22,23,311.15,154.52,128.93,0,0,0,,0,0
8,22,24,310.15,173.33,132.37,0,0,0,,0,0
8,23,1,309.15,-166.93,131.7,0,0,0,,0,0
8,23,2,310.15,-148.92,127.06,0,0,0,,0,0
8,23,3,308.15,-133.97,119.37,0,0,0,,0,0
8,23,4,307.15,-121.89,109.67,0,0,0,,0,0
8,23,5,307.15,-111.86,98.7,0,0,0,,0,0
8,23,6,308.15,-103.05,86.97,23,165,4.268462836,,0,0
8,23,7,310.15,-94.74,74.83,202,508,2.884220343,,0.101057682,25.26442061
8,23,8,312.15,-86.15,62.54,407,656,2.035647609,,0.319095511,79.77387769
8,23,9,313.15,-76.28,50.39,605,796,1.549051966,,0.517722554,129.4306384
8,23,10,315.15,-63.33,38.85,784,889,1.281003213,,0.674608317,168.6520791
8,23,11,316.15,-43.76,28.91,870,853,1.141579827,,0.746305933,186.5764833
8,23,12,317.15,-12.63,22.98,896,828,1.085784362,,0.765553058,191.3882646
8,23,13,318.15,24.33,24.29,905,875,1.096647955,,0.767485706,191.8714266
8,23,14,318.15,51.26,31.95,801,779,1.177406028,,0.68213137,170.5328426
8,23,15,318.15,68.05,42.61,656,703,1.35322084,,0.557368566,139.3421415
8,23,16,319.15,79.68,54.44,428,374,1.682345645,,0.349305648,87.32641196
8,23,17,318.15,88.96,66.69,321,603,2.273141765,,0.226054899,56.51372475
8,23,18,316.15,97.35,78.97,0,0,0,,0,0
8,23,19,315.15,105.73,91.03,0,0,0,,0,0
8,23,20,311.15,114.84,102.58,0,0,0,,0,0
8,23,21,310.15,125.45,113.24,0,0,0,,0,0
8,23,22,309.15,138.4,122.42,0,0,0,,0,0
8,23,23,310.15,154.44,129.27,0,0,0,,0,0
8,23,24,308.15,173.37,132.72,0,0,0,,0,0
8,24,1,307.15,-166.76,132.02,0,0,0,,0,0
8,24,2,306.15,-148.66,127.33,0,0,0,,0,0
8,24,3,307.15,-133.68,119.6,0,0,0,,0,0
8,24,4,306.15,-121.59,109.86,0,0,0,,0,0
8,24,5,306.15,-111.55,98.86,0,0,0,,0,0
8,24,6,306.15,-102.74,87.11,21,106,4.288425094,,0,0
8,24,7,306.15,-94.41,74.96,205,555,2.89578871,,0.104912829,26.22820713
8,24,8,308.15,-85.79,62.67,402,627,2.042439967,,0.324414909,81.10372725
8,24,9,310.15,-75.87,50.54,615,802,1.553559419,,0.536745756,134.186439
8,24,10,311.15,-62.86,39.02,756,788,1.284003629,,0.668735106,167.1837765
8,24,11,313.15,-43.25,29.15,812,740,1.144216702,,0.71569473,178.9236824
8,24,12,313.15,-12.31,23.3,872,762,1.08836627,,0.766863952,191.7159881
8,24,13,314.15,24.2,24.63,905,827,1.099596517,,0.78700528,196.75132
8,24,14,314.15,50.93,32.25,534,183,1.18123862,,0.469876131,117.4690329
8,24,15,313.15,67.72,42.88,456,173,1.358906454,,0.399335101,99.83377517
8,24,16,314.15,79.38,54.69,482,521,1.691413339,,0.405999111,101.4997778
8,24,17,313.15,88.69,66.93,246,230,2.288256692,,0.182386314,45.59657851
8,24,18,312.15,97.1,79.22,0,0,0,,0,0
8,24,19,311.15,105.5,91.29,0,0,0,,0,0
8,24,20,311.15,114.62,102.85,0,0,0,,0,0
8,24,21,311.15,125.25,113.53,0,0,0,,0,0
8,24,22,309.15,138.24,122.74,0,0,0,,0,0
8,24,23,309.15,154.36,129.61,0,0,0,,0,0
8,24,24,308.15,173.42,133.06,0,0,0,,0,0
